assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2005,121.393833,-2.7857
139140294,197603,Caridina lanceolata,1,1,1,"K. von Rintelen, MfN Berlin",2018,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.491833,-2.544
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.396333,-2.902167
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4125,-2.807167
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.508,-2.575667
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.517667,-2.758333
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.560667,-2.8165
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.6255,-2.741167
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.38415,-2.801383
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.4174,-2.808767
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.439817,-2.710517
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.65325,-2.662517
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.6897,-2.674717
139140472,198221,Caridina lingkonae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2005,121.363833,-2.771283
139140634,197729,Caridina loehae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.335333,-2.751
139140634,197729,Caridina loehae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.491833,-2.544
139140634,197729,Caridina loehae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.38415,-2.801383
139140634,197729,Caridina loehae,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.502283,-2.544533
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.346667,-2.763333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.3515,-2.847333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.379333,-2.641167
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4125,-2.807167
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.438667,-2.845
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.446333,-2.715167
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4955,-2.656333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.5105,-2.5735
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.529667,-2.608333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.5325,-2.6455
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.664167,-2.59
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.683167,-2.710333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.688667,-2.680667
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.717667,-2.674667
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.7225,-2.673333
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.351933,-2.847283
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.41525,-2.67745
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.435167,-2.679517
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.439817,-2.710517
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.520167,-2.5695
139140805,198099,Caridina masapi,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.523333,-2.569167
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4125,-2.807167
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.438667,-2.845
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.446333,-2.715167
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.448667,-2.93
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.465667,-2.781667
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.491833,-2.544
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.517667,-2.758333
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.519667,-2.879833
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.5325,-2.6455
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.6255,-2.741167
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.683167,-2.710333
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.41525,-2.67745
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.435167,-2.679517
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.439817,-2.710517
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.502283,-2.544533
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2004,121.6897,-2.674717
139140973,198206,Caridina parvula,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2005,121.433767,-2.839767
139141151,197653,Caridina profundicola,1,1,1,"K. von Rintelen, MfN Berlin",2017,"K. von Rintelen, MfN Berlin",Extant (resident),,,,Sulawesi,,"von Rintelen K., and Y. Cai. 2009. The Raffles Bulletin of Zoology, 57(2):343-452. URL: http://lkcnhm.nus.edu.sg/nus/pdf/PUBLICATION/Raffles%20Bulletin%20of%20Zoology/Past%20Volumes/RBZ%2057(2)/57rbz343-452.pdf",PreservedSpecimen,2003,121.4125,-2.807167
